STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,Count_
36,061,013300,2,360610133002,1
36,061,008200,2,360610082002,5
36,061,013100,2,360610131002,7
36,061,012700,3,360610127003,3
36,061,012900,1,360610129001,10
36,061,021800,4,360610218004,3
36,061,015300,1,360610153001,2
36,061,014401,1,360610144011,1
36,061,007100,3,360610071003,2
36,061,013900,1,360610139001,5
36,061,014200,2,360610142002,4
36,061,008900,3,360610089003,5
36,061,009100,1,360610091001,22
36,061,014000,6,360610140006,2
36,061,007900,3,360610079003,2
36,061,013800,1,360610138001,3
36,061,014601,1,360610146011,3
36,061,015400,2,360610154002,5
36,061,015801,4,360610158014,1
36,061,015801,1,360610158011,4
36,061,015601,1,360610156011,1
36,061,016700,2,360610167002,4
36,061,015900,2,360610159002,7
36,061,015300,3,360610153003,3
36,061,016900,1,360610169001,2
36,061,017500,4,360610175004,2
36,061,017100,5,360610171005,3
36,061,017300,1,360610173001,2
36,061,016300,3,360610163003,1
36,061,017700,2,360610177002,2
36,061,015700,2,360610157002,9
36,061,020102,1,360610201021,1
36,061,014200,3,360610142003,3
36,061,016100,3,360610161003,2
36,061,018300,1,360610183001,2
36,061,017500,6,360610175006,4
36,061,018100,2,360610181002,1
36,061,019100,3,360610191003,2
36,061,016500,1,360610165001,3
36,061,022301,1,360610223011,2
36,061,018500,1,360610185001,2
36,061,010602,2,360610106022,8
36,061,014000,1,360610140001,12
36,061,010800,2,360610108002,4
36,061,014200,1,360610142001,1
36,061,007700,4,360610077004,5
36,061,011800,2,360610118002,8
36,061,009800,2,360610098002,2
36,061,007400,1,360610074001,7
36,061,007700,1,360610077001,7
36,061,012500,1,360610125001,5
36,061,007800,2,360610078002,1
36,061,012000,3,360610120003,2
36,061,011202,1,360610112021,1
36,061,014802,4,360610148024,8
36,061,012000,1,360610120001,3
36,061,015900,3,360610159003,3
36,061,012100,4,360610121004,3
36,061,015002,2,360610150022,7
36,061,001401,1,360610014011,3
36,061,016600,3,360610166003,2
36,061,013400,4,360610134004,3
36,061,013700,4,360610137004,6
36,061,015400,1,360610154001,9
36,061,014802,3,360610148023,8
36,061,006600,3,360610066003,8
36,061,014000,2,360610140002,5
36,061,019100,2,360610191002,1
36,061,003900,4,360610039004,3
36,061,017300,4,360610173004,1
36,061,016500,3,360610165003,6
36,061,016500,2,360610165002,3
36,061,019500,1,360610195001,1
36,061,018900,5,360610189005,1
36,061,018900,2,360610189002,1
36,061,022102,2,360610221022,1
36,061,019000,1,360610190001,2
36,061,014200,5,360610142005,4
36,061,002201,2,360610022012,1
36,061,014602,1,360610146021,5
36,061,020500,1,360610205001,3
36,061,009800,3,360610098003,3
36,061,010602,1,360610106021,2
36,061,013500,2,360610135002,8
36,061,014402,2,360610144022,1
36,061,011402,1,360610114021,6
36,061,013900,2,360610139002,5
36,061,013400,1,360610134001,3
36,061,013800,3,360610138003,1
36,061,015802,1,360610158021,4
36,061,011300,1,360610113001,1
36,061,013000,2,360610130002,4
36,061,019800,1,360610198001,1
36,061,010900,1,360610109001,3
36,061,010100,1,360610101001,13
36,061,012200,3,360610122003,1
36,061,011600,1,360610116001,1
36,061,011900,2,360610119002,1
36,061,012600,3,360610126003,5
36,061,016001,2,360610160012,4
36,061,016300,1,360610163001,3
36,061,015002,1,360610150021,2
36,061,020101,1,360610201011,1
36,061,016100,2,360610161002,1
36,061,004300,2,360610043002,1
36,061,015801,2,360610158012,2
36,061,021800,1,360610218001,1
36,061,004000,2,360610040002,1
36,061,020600,2,360610206002,2
36,061,011402,2,360610114022,5
36,061,006900,1,360610069001,26
36,061,008700,2,360610087002,2
36,061,014500,2,360610145002,4
36,061,018300,6,360610183006,2
36,061,016400,1,360610164001,1
36,061,001800,4,360610018004,2
36,061,000700,1,360610007001,64
36,061,014402,1,360610144021,3
36,061,001501,1,360610015011,11
36,061,004200,1,360610042001,18
36,061,014900,2,360610149002,8
36,061,014802,2,360610148022,8
36,061,002000,1,360610020001,1
36,061,002601,1,360610026011,1
36,061,004300,1,360610043001,7
36,061,008100,3,360610081003,4
36,061,005502,2,360610055022,7
36,061,010000,1,360610100001,6
36,061,006500,5,360610065005,2
36,061,009300,2,360610093002,2
36,061,001300,2,360610013002,11
36,061,003400,3,360610034003,3
36,061,005000,2,360610050002,3
36,061,010000,2,360610100002,4
36,061,003400,1,360610034001,6
36,061,008300,3,360610083003,9
36,061,001800,2,360610018002,1
36,061,013400,2,360610134002,3
36,061,013700,3,360610137003,10
36,061,020000,2,360610200002,4
36,061,014200,4,360610142004,1
36,061,011000,1,360610110001,9
36,061,011000,2,360610110002,2
36,061,006300,1,360610063001,16
36,061,006200,1,360610062001,7
36,061,006700,1,360610067001,5
36,061,005900,3,360610059003,3
36,061,001501,2,360610015012,2
36,061,000201,1,360610002011,1
36,061,007700,2,360610077002,10
36,061,005400,2,360610054002,8
36,061,006500,2,360610065002,2
36,061,008800,1,360610088001,5
36,061,004900,2,360610049002,1
36,061,018700,1,360610187001,3
36,061,006800,3,360610068003,5
36,061,001800,5,360610018005,2
36,061,016700,3,360610167003,2
36,061,022200,2,360610222002,1
36,061,022400,2,360610224002,1
36,061,003400,4,360610034004,6
36,061,011401,1,360610114011,7
36,061,021600,1,360610216001,2
36,061,012400,2,360610124002,3
36,061,009600,1,360610096001,1
36,061,011100,1,360610111001,5
36,061,011203,2,360610112032,4
36,061,013800,2,360610138002,10
36,061,015200,2,360610152002,1
36,061,020800,3,360610208003,1
36,061,018300,4,360610183004,3
36,061,022301,3,360610223013,3
36,061,016002,1,360610160021,2
36,061,004500,1,360610045001,7
36,061,022000,2,360610220002,2
36,061,023400,1,360610234001,2
36,061,018700,2,360610187002,2
36,061,002100,1,360610021001,27
36,061,007600,2,360610076002,1
36,061,008100,1,360610081001,6
36,061,004800,3,360610048003,3
36,061,006600,2,360610066002,3
36,061,006100,1,360610061001,7
36,061,009500,2,360610095002,1
36,061,002602,2,360610026022,4
36,061,006500,1,360610065001,4
36,061,007100,4,360610071004,5
36,061,007200,1,360610072001,3
36,061,003900,1,360610039001,12
36,061,003300,3,360610033003,11
36,061,006500,4,360610065004,5
36,061,015002,3,360610150023,3
36,061,007300,2,360610073002,3
36,061,004200,2,360610042002,3
36,061,004000,1,360610040001,3
36,061,027300,3,360610273003,2
36,061,003300,2,360610033002,1
36,061,007600,1,360610076001,9
36,061,005800,1,360610058001,38
36,061,010300,1,360610103001,7
36,061,015900,1,360610159001,2
36,061,006000,1,360610060001,7
36,061,007700,3,360610077003,4
36,061,009000,3,360610090003,3
36,061,013000,1,360610130001,8
36,061,011401,2,360610114012,2
36,061,007100,1,360610071001,2
36,061,008900,2,360610089002,3
36,061,009800,1,360610098001,6
36,061,016900,3,360610169003,7
36,061,011203,1,360610112031,5
36,061,002202,1,360610022021,4
36,061,013200,3,360610132003,1
36,061,008100,4,360610081004,8
36,061,016001,4,360610160014,2
36,061,011500,1,360610115001,5
36,061,017100,2,360610171002,8
36,061,019500,2,360610195002,2
36,061,015700,3,360610157003,4
36,061,006300,2,360610063002,2
36,061,016001,3,360610160013,1
36,061,009900,1,360610099001,27
36,061,009000,2,360610090002,5
36,061,009500,1,360610095001,11
36,061,009100,3,360610091003,1
36,061,014000,5,360610140005,6
36,061,014000,3,360610140003,1
36,061,012100,3,360610121003,1
36,061,003300,1,360610033001,26
36,061,024500,6,360610245006,1
36,061,012500,2,360610125002,9
36,061,015400,3,360610154003,4
36,061,003800,2,360610038002,3
36,061,012700,4,360610127004,1
36,061,012900,2,360610129002,13
36,061,006400,2,360610064002,10
36,061,007300,4,360610073004,4
36,061,008700,1,360610087001,24
36,061,013300,4,360610133004,4
36,061,011800,3,360610118003,6
36,061,013100,1,360610131001,5
36,061,003900,2,360610039002,13
36,061,005000,1,360610050001,2
36,061,008000,5,360610080005,11
36,061,012100,6,360610121006,3
36,061,000202,5,360610002025,2
36,061,001200,3,360610012003,2
36,061,001502,2,360610015022,19
36,061,002900,3,360610029003,2
36,061,003001,2,360610030012,1
36,061,003001,3,360610030013,2
36,061,003200,7,360610032007,1
36,061,002800,1,360610028001,3
36,061,003800,4,360610038004,3
36,061,003800,5,360610038005,1
36,061,003800,6,360610038006,3
36,061,003800,7,360610038007,2
36,061,003900,3,360610039003,4
36,061,004000,4,360610040004,1
36,061,004000,5,360610040005,7
36,061,004400,1,360610044001,4
36,061,004400,2,360610044002,3
36,061,004400,3,360610044003,1
36,061,004400,7,360610044007,1
36,061,004400,8,360610044008,2
36,061,004800,1,360610048001,2
36,061,004800,2,360610048002,5
36,061,004800,4,360610048004,4
36,061,005000,3,360610050003,5
36,061,012400,5,360610124005,3
36,061,012400,6,360610124006,2
36,061,012400,7,360610124007,9
36,061,012400,8,360610124008,1
36,061,012600,4,360610126004,8
36,061,012600,5,360610126005,10
36,061,012600,6,360610126006,2
36,061,012600,7,360610126007,2
36,061,012600,8,360610126008,4
36,061,012700,5,360610127005,4
36,061,012800,5,360610128005,2
36,061,013200,4,360610132004,5
36,061,013200,5,360610132005,2
36,061,013200,6,360610132006,7
36,061,013200,7,360610132007,3
36,061,013400,5,360610134005,3
36,061,013400,6,360610134006,7
36,061,013400,7,360610134007,4
36,061,013400,8,360610134008,9
36,061,013400,9,360610134009,1
36,061,013600,5,360610136005,6
36,061,013600,6,360610136006,9
36,061,013600,7,360610136007,1
36,061,013700,5,360610137005,3
36,061,013700,6,360610137006,6
36,061,013800,5,360610138005,5
36,061,013800,6,360610138006,2
36,061,013800,8,360610138008,4
36,061,013800,9,360610138009,7
36,061,013900,4,360610139004,3
36,061,022500,5,360610225005,1
36,061,022700,1,360610227001,1
36,061,022700,2,360610227002,1
36,061,023100,2,360610231002,1
36,061,023100,3,360610231003,1
36,061,024200,3,360610242003,3
36,061,025900,1,360610259001,5
36,061,025900,2,360610259002,1
36,061,026500,5,360610265005,1
36,061,003700,1,360610037001,2
36,061,004400,5,360610044005,3
36,061,005501,3,360610055013,1
36,061,006200,2,360610062002,3
36,061,023801,1,360610238011,3
36,061,023802,1,360610238021,2
36,061,023802,2,360610238022,6
36,061,024700,1,360610247001,1
36,061,025100,1,360610251001,1
36,061,025500,4,360610255004,1
36,061,005000,4,360610050004,1
36,061,005000,5,360610050005,7
36,061,005400,3,360610054003,11
36,061,005600,3,360610056003,10
36,061,005900,4,360610059004,3
36,061,005900,5,360610059005,6
36,061,006000,3,360610060003,4
36,061,006100,2,360610061002,8
36,061,006100,3,360610061003,14
36,061,006300,4,360610063004,2
36,061,006400,5,360610064005,11
36,061,006400,6,360610064006,4
36,061,006600,4,360610066004,1
36,061,006600,5,360610066005,4
36,061,006600,8,360610066008,1
36,061,006600,9,360610066009,2
36,061,006800,2,360610068002,6
36,061,006800,4,360610068004,3
36,061,006800,5,360610068005,4
36,061,006800,6,360610068006,3
36,061,007000,5,360610070005,4
36,061,007000,6,360610070006,10
36,061,007100,2,360610071002,7
36,061,007200,2,360610072002,11
36,061,007200,5,360610072005,6
36,061,007200,6,360610072006,1
36,061,007200,7,360610072007,6
36,061,013900,5,360610139005,2
36,061,013900,6,360610139006,12
36,061,013900,7,360610139007,5
36,061,014401,2,360610144012,1
36,061,014401,3,360610144013,2
36,061,014401,4,360610144014,1
36,061,014402,3,360610144023,3
36,061,014402,4,360610144024,6
36,061,014402,5,360610144025,2
36,061,014500,3,360610145003,10
36,061,014601,3,360610146013,2
36,061,014601,4,360610146014,6
36,061,014602,3,360610146023,1
36,061,014602,4,360610146024,6
36,061,014602,5,360610146025,2
36,061,014602,6,360610146026,3
36,061,014801,2,360610148012,2
36,061,014802,5,360610148025,4
36,061,014900,3,360610149003,5
36,061,014900,4,360610149004,7
36,061,014900,5,360610149005,6
36,061,015001,2,360610150012,7
36,061,015100,0,360610151000,1
36,061,015100,4,360610151004,23
36,061,015200,4,360610152004,2
36,061,015200,5,360610152005,3
36,061,015300,2,360610153002,11
36,061,008601,1,360610086011,5
36,061,013600,4,360610136004,7
36,061,013600,8,360610136008,6
36,061,016300,5,360610163005,7
36,061,025700,2,360610257002,1
36,061,025700,3,360610257003,3
36,061,008800,6,360610088006,8
36,061,031704,3,360610317043,9
36,061,031704,4,360610317044,10
36,061,029100,6,360610291006,1
36,061,031703,1,360610317031,1
36,061,031703,2,360610317032,33
36,061,031704,1,360610317041,13
36,061,031704,2,360610317042,8
36,061,016900,2,360610169002,5
36,061,013200,2,360610132002,3
36,061,023502,1,360610235021,1
36,061,019701,1,360610197011,3
36,061,000202,1,360610002021,1
36,061,014900,1,360610149001,5
36,061,004100,2,360610041002,1
36,061,001402,2,360610014022,1
36,061,002601,2,360610026012,2
36,061,014300,1,360610143001,3
36,061,001502,1,360610015021,5
36,061,006600,1,360610066001,3
36,061,011201,1,360610112011,5
36,061,003601,3,360610036013,6
36,061,012200,4,360610122004,3
36,061,007000,2,360610070002,8
36,061,019100,1,360610191001,2
36,061,004300,3,360610043003,2
36,061,003602,1,360610036021,3
36,061,009700,1,360610097001,2
36,061,006700,2,360610067002,5
36,061,004900,1,360610049001,8
36,061,006700,4,360610067004,8
36,061,007500,2,360610075002,4
36,061,007000,1,360610070001,8
36,061,002100,2,360610021002,21
36,061,011100,3,360610111003,5
36,061,008200,1,360610082001,5
36,061,005200,2,360610052002,9
36,061,005600,1,360610056001,11
36,061,005200,1,360610052001,7
36,061,003800,1,360610038001,3
36,061,004100,3,360610041003,3
36,061,000900,1,360610009001,14
36,061,013800,4,360610138004,2
36,061,009300,3,360610093003,3
36,061,008800,2,360610088002,4
36,061,011600,2,360610116002,1
36,061,009200,1,360610092001,6
36,061,006800,1,360610068001,13
36,061,003200,2,360610032002,2
36,061,010200,1,360610102001,4
36,061,003001,1,360610030011,5
36,061,012100,2,360610121002,1
36,061,000600,1,360610006001,1
36,061,008000,1,360610080001,3
36,061,005501,2,360610055012,2
36,061,003002,1,360610030021,3
36,061,003100,1,360610031001,4
36,061,017900,3,360610179003,1
36,061,004700,1,360610047001,9
36,061,014500,1,360610145001,7
36,061,005900,1,360610059001,4
36,061,005700,1,360610057001,7
36,061,004700,2,360610047002,1
36,061,003602,2,360610036022,1
36,061,013600,3,360610136003,3
36,061,012600,2,360610126002,3
36,061,004900,3,360610049003,2
36,061,007200,4,360610072004,4
36,061,011700,1,360610117001,14
36,061,008900,4,360610089004,5
36,061,006400,1,360610064001,7
36,061,006300,3,360610063003,6
36,061,007800,1,360610078001,4
36,061,008300,2,360610083002,2
36,061,014801,1,360610148011,10
36,061,012800,1,360610128001,10
36,061,006500,3,360610065003,2
36,061,008300,1,360610083001,5
36,061,011800,1,360610118001,6
36,061,005600,2,360610056002,5
36,061,005700,2,360610057002,19
36,061,007200,3,360610072003,3
36,061,005400,1,360610054001,9
36,061,005501,1,360610055011,4
36,061,009300,1,360610093001,1
36,061,002602,1,360610026021,1
36,061,008000,2,360610080002,6
36,061,007300,3,360610073003,4
36,061,012000,4,360610120004,4
36,061,013500,1,360610135001,9
36,061,013600,2,360610136002,5
36,061,013700,2,360610137002,2
36,061,012400,4,360610124004,3
36,061,012700,2,360610127002,7
36,061,027500,1,360610275001,2
36,061,017900,4,360610179004,5
36,061,015400,4,360610154004,1
36,061,016300,2,360610163002,2
36,061,017100,1,360610171001,2
36,061,017100,3,360610171003,6
36,061,014700,1,360610147001,10
36,061,010601,2,360610106012,6
36,061,009000,1,360610090001,8
36,061,011500,2,360610115002,3
36,061,015001,1,360610150011,6
36,061,015500,1,360610155001,7
36,061,013900,3,360610139003,4
36,061,013000,4,360610130004,5
36,061,012000,2,360610120002,3
36,061,012800,2,360610128002,5
36,061,008400,2,360610084002,6
36,061,010800,3,360610108003,7
36,061,001300,1,360610013001,8
36,061,023300,2,360610233002,1
36,061,008700,3,360610087003,2
36,061,005502,1,360610055021,4
36,061,016800,2,360610168002,1
36,061,003700,2,360610037002,3
36,061,003700,3,360610037003,4
36,061,004800,6,360610048006,4
36,061,001800,3,360610018003,2
36,061,001800,7,360610018007,3
36,061,006300,5,360610063005,1
36,061,006400,3,360610064003,3
36,061,006400,4,360610064004,3
36,061,007000,3,360610070003,1
36,061,007100,5,360610071005,6
36,061,007300,5,360610073005,2
36,061,007300,6,360610073006,4
36,061,007400,3,360610074003,18
36,061,007500,3,360610075003,2
36,061,007900,4,360610079004,3
36,061,008603,3,360610086033,1
36,061,010601,6,360610106016,3
36,061,015200,6,360610152006,4
36,061,015300,7,360610153007,4
36,061,016300,4,360610163004,2
36,061,016700,4,360610167004,1
36,061,016700,5,360610167005,3
36,061,017000,3,360610170003,1
36,061,017200,4,360610172004,1
36,061,007300,1,360610073001,8
36,061,007400,2,360610074002,3
36,061,007500,1,360610075001,2
36,061,007700,5,360610077005,5
36,061,007800,3,360610078003,4
36,061,007800,4,360610078004,3
36,061,007800,5,360610078005,2
36,061,007800,6,360610078006,4
36,061,007800,7,360610078007,8
36,061,007900,1,360610079001,12
36,061,007900,2,360610079002,3
36,061,008000,3,360610080003,3
